,0,0.1
4858,1424,49.0
4859,1424,49.0
4860,1417,49.0
4861,1415,49.0
4862,1410,49.0
4863,1399,49.0
4864,1392,49.0
4865,1387,49.0
4866,1387,49.0
4867,1381,49.0
4868,1374,49.0
4869,1374,49.0
4870,1392,49.0
4871,1426,49.0
4872,1490,49.0
4873,1587,49.0
4874,1710,49.0
4875,1844,49.0
4876,1989,49.0
4877,2128,49.0
4878,2241,49.0
4879,2321,49.0
4880,2352,49.0
4881,2338,49.0
4882,2288,49.0
4883,2215,49.0
4884,2131,49.0
4885,2043,49.0
4886,1963,49.0
4887,1897,49.0
4888,1843,49.0
4889,1812,49.0
4890,1795,49.0
4891,1781,49.0
4892,1776,49.0
4893,1773,49.0
4894,1765,49.0
4895,1744,49.0
4896,1719,49.0
4897,1688,49.0
4898,1651,49.0
4899,1616,49.0
4900,1591,49.0
4901,1578,49.0
4902,1568,49.0
4903,1586,49.0
4904,1577,49.0
4905,1585,49.0
4906,1593,49.0
4907,1604,49.0
4908,1607,49.0
4909,1603,49.0
4910,1594,49.0
4911,1585,49.0
4912,1573,49.0
4913,1553,49.0
4914,1520,49.0
4915,1492,49.0
4916,1473,49.0
4917,1456,49.0
4918,1466,49.0
4919,1424,49.0
4920,1414,49.0
4921,1415,49.0
4922,1413,49.0
4923,1413,49.0
4924,1415,49.0
4925,1414,49.0
4926,1410,49.0
4927,1414,49.0
4928,1418,49.0
4929,1415,49.0
4930,1420,49.0
4931,1417,49.0
4932,1418,49.0
4933,1422,49.0
4934,1417,49.0
4935,1418,49.0
4936,1415,49.0
4937,1409,49.0
4938,1403,49.0
4939,1403,49.0
4940,1399,49.0
4941,1401,49.0
4942,1397,49.0
4943,1392,49.0
4944,1387,49.0
4945,1381,50.0
4946,1379,50.0
4947,1381,50.0
4948,1390,50.0
4949,1423,50.0
4950,1483,50.0
4951,1569,50.0
4952,1682,50.0
4953,1818,50.0
4954,1963,50.0
4955,2109,50.0
4956,2224,50.0
4957,2309,50.0
4958,2352,50.0
4959,2357,50.0
4960,2320,50.0
4961,2255,50.0
4962,2185,50.0
4963,2097,50.0
4964,2013,50.0
4965,1943,50.0
4966,1899,50.0
4967,1855,50.0
4968,1831,50.0
4969,1821,50.0
4970,1810,50.0
4971,1808,50.0
4972,1795,50.0
4973,1783,50.0
4974,1758,50.0
4975,1726,50.0
4976,1682,50.0
4977,1639,50.0
4978,1600,50.0
4979,1574,50.0
4980,1557,50.0
4981,1552,50.0
4982,1561,50.0
4983,1566,50.0
4984,1582,50.0
4985,1587,50.0
4986,1600,50.0
4987,1601,50.0
4988,1597,50.0
4989,1584,50.0
4990,1570,50.0
4991,1551,50.0
4992,1523,50.0
4993,1503,50.0
4994,1475,50.0
4995,1456,50.0
4996,1434,50.0
4997,1423,50.0
4998,1409,50.0
4999,1407,50.0
5000,1408,50.0
5001,1409,50.0
5002,1409,50.0
5003,1411,50.0
5004,1410,50.0
5005,1415,50.0
5006,1410,50.0
5007,1405,50.0
5008,1410,50.0
5009,1411,50.0
5010,1410,50.0
5011,1408,50.0
5012,1409,50.0
5013,1412,50.0
5014,1407,50.0
5015,1410,50.0
5016,1407,50.0
5017,1406,50.0
5018,1399,50.0
5019,1392,50.0
5020,1387,50.0
5021,1377,50.0
5022,1376,50.0
5023,1370,50.0
5024,1369,50.0
5025,1361,50.0
5026,1362,50.0
5027,1361,50.0
5028,1365,50.0
5029,1395,50.0
5030,1460,50.0
5031,1562,50.0
5032,1686,50.0
5033,1818,50.0
5034,1957,50.0
5035,2098,50.0
5036,2215,50.0
5037,2293,50.0
5038,2331,50.0
5039,2319,50.0
5040,2267,50.0
5041,2189,50.0
5042,2102,50.0
5043,2001,50.0
5044,1915,50.0
5045,1841,51.0
5046,1790,51.0
5047,1756,51.0
5048,1738,51.0
5049,1726,51.0
5050,1725,51.0
5051,1719,51.0
5052,1718,51.0
5053,1709,51.0
5054,1682,51.0
5055,1649,51.0
5056,1621,51.0
5057,1593,51.0
5058,1572,51.0
5059,1563,51.0
5060,1561,51.0
5061,1559,51.0
5062,1572,51.0
5063,1586,51.0
5064,1600,51.0
5065,1616,51.0
5066,1618,51.0
5067,1617,51.0
5068,1606,51.0
5069,1586,51.0
5070,1566,51.0
5071,1531,51.0
5072,1509,51.0
5073,1485,51.0
5074,1463,51.0
5075,1445,51.0
5076,1435,51.0
5077,1424,51.0
5078,1418,51.0
5079,1410,51.0
5080,1413,51.0
5081,1418,51.0
5082,1424,51.0
5083,1424,51.0
5084,1426,51.0
5085,1434,51.0
5086,1435,51.0
5087,1443,51.0
5088,1441,51.0
5089,1443,51.0
5090,1440,51.0
5091,1443,51.0
5092,1442,51.0
5093,1429,51.0
5094,1422,51.0
5095,1411,51.0
5096,1407,51.0
5097,1399,51.0
5098,1392,51.0
5099,1392,51.0
5100,1396,51.0
5101,1414,51.0
5102,1456,51.0
5103,1518,51.0
5104,1615,51.0
5105,1732,51.0
5106,1872,51.0
5107,2006,51.0
5108,2142,51.0
5109,2242,51.0
5110,2315,51.0
5111,2345,51.0
5112,2331,51.0
5113,2288,51.0
5114,2220,51.0
5115,2135,51.0
5116,2044,51.0
5117,1965,51.0
5118,1890,51.0
5119,1838,51.0
5120,1806,51.0
5121,1779,51.0
5122,1770,51.0
5123,1761,51.0
5124,1757,51.0
5125,1739,51.0
5126,1725,51.0
5127,1680,51.0
5128,1645,51.0
5129,1612,51.0
5130,1579,51.0
5131,1553,51.0
5132,1550,51.0
5133,1548,51.0
5134,1557,51.0
5135,1574,51.0
5136,1595,51.0
5137,1610,51.0
5138,1628,51.0
5139,1636,51.0
5140,1631,51.0
5141,1622,51.0
5142,1600,51.0
5143,1569,51.0
5144,1535,51.0
5145,1507,52.0
5146,1482,52.0
5147,1462,52.0
5148,1456,52.0
5149,1439,52.0
5150,1436,52.0
5151,1429,52.0
5152,1424,52.0
5153,1424,52.0
5154,1425,52.0
5155,1430,52.0
5156,1436,52.0
5157,1438,52.0
5158,1445,52.0
5159,1446,52.0
5160,1452,52.0
5161,1447,52.0
5162,1456,52.0
5163,1456,52.0
5164,1456,52.0
5165,1457,52.0
5166,1461,52.0
5167,1461,52.0
5168,1474,52.0
5169,1476,52.0
5170,1473,52.0
5171,1456,52.0
5172,1438,52.0
5173,1415,52.0
5174,1409,52.0
5175,1414,52.0
5176,1432,52.0
5177,1470,52.0
5178,1529,52.0
5179,1614,52.0
5180,1730,52.0
5181,1867,52.0
5182,2026,52.0
5183,2175,52.0
5184,2302,52.0
5185,2388,52.0
5186,2434,52.0
5187,2431,52.0
5188,2387,52.0
5189,2325,52.0
5190,2242,52.0
5191,2159,52.0
5192,2069,52.0
5193,1994,52.0
5194,1935,52.0
5195,1893,52.0
5196,1865,52.0
5197,1856,52.0
5198,1857,52.0
5199,1854,52.0
5200,1847,52.0
5201,1837,52.0
5202,1810,52.0
5203,1782,52.0
5204,1754,52.0
5205,1716,52.0
5206,1680,52.0
5207,1648,52.0
5208,1627,52.0
5209,1616,52.0
5210,1627,52.0
5211,1626,52.0
5212,1636,52.0
5213,1639,52.0
5214,1648,52.0
5215,1641,52.0
5216,1646,52.0
5217,1638,52.0
5218,1628,52.0
5219,1616,52.0
5220,1601,52.0
5221,1583,52.0
5222,1564,52.0
5223,1547,52.0
5224,1535,52.0
5225,1524,52.0
5226,1520,52.0
5227,1503,52.0
5228,1505,52.0
5229,1530,52.0
5230,1504,52.0
5231,1503,52.0
5232,1510,52.0
5233,1512,52.0
5234,1520,52.0
5235,1522,52.0
5236,1529,52.0
5237,1531,52.0
5238,1534,52.0
5239,1533,52.0
5240,1523,52.0
5241,1518,52.0
5242,1515,52.0
5243,1505,52.0
5244,1505,52.0
5245,1505,53.0
5246,1508,53.0
5247,1493,53.0
5248,1487,53.0
5249,1475,53.0
5250,1477,53.0
5251,1482,53.0
5252,1507,53.0
5253,1551,53.0
5254,1616,53.0
5255,1708,53.0
5256,1836,53.0
5257,1975,53.0
5258,2128,53.0
5259,2258,53.0
5260,2370,53.0
5261,2443,53.0
5262,2475,53.0
5263,2466,53.0
5264,2386,53.0
5265,2347,53.0
5266,2257,53.0
5267,2167,53.0
5268,2089,53.0
5269,2018,53.0
5270,1968,53.0
5271,1925,53.0
5272,1906,53.0
5273,1905,53.0
5274,1895,53.0
5275,1889,53.0
5276,1878,53.0
5277,1855,53.0
5278,1826,53.0
5279,1786,53.0
5280,1745,53.0
5281,1705,53.0
5282,1680,53.0
5283,1652,53.0
5284,1644,53.0
5285,1637,53.0
5286,1645,53.0
5287,1651,53.0
5288,1659,53.0
5289,1664,53.0
5290,1675,53.0
5291,1670,53.0
5292,1662,53.0
5293,1648,53.0
5294,1622,53.0
5295,1589,53.0
5296,1584,53.0
5297,1565,53.0
5298,1546,53.0
5299,1520,53.0
5300,1508,53.0
5301,1495,53.0
5302,1494,53.0
5303,1485,53.0
5304,1490,53.0
5305,1489,53.0
5306,1497,53.0
5307,1502,53.0
5308,1508,53.0
5309,1506,53.0
5310,1511,53.0
5311,1502,53.0
5312,1499,53.0
5313,1490,53.0
5314,1479,53.0
5315,1455,53.0
5316,1456,53.0
5317,1446,53.0
5318,1450,53.0
5319,1449,53.0
5320,1467,53.0
5321,1499,53.0
5322,1570,53.0
5323,1666,53.0
5324,1792,53.0
5325,1931,53.0
5326,2081,53.0
5327,2210,53.0
5328,2320,53.0
5329,2383,53.0
5330,2416,53.0
5331,2404,53.0
5332,2364,53.0
5333,2292,53.0
5334,2212,53.0
5335,2128,53.0
5336,2057,53.0
5337,1983,53.0
5338,1931,53.0
5339,1887,53.0
5340,1869,53.0
5341,1849,53.0
5342,1833,53.0
5343,1821,53.0
5344,1798,53.0
5345,1765,54.0
5346,1737,54.0
5347,1687,54.0
5348,1661,54.0
5349,1622,54.0
5350,1614,54.0
5351,1603,54.0
5352,1600,54.0
5353,1605,54.0
5354,1618,54.0
5355,1630,54.0
5356,1639,54.0
5357,1640,54.0
5358,1639,54.0
5359,1629,54.0
5360,1617,54.0
5361,1601,54.0
5362,1582,54.0
5363,1555,54.0
5364,1531,54.0
5365,1504,54.0
5366,1488,54.0
5367,1465,54.0
5368,1444,54.0
5369,1423,54.0
5370,1407,54.0
5371,1403,54.0
5372,1405,54.0
5373,1404,54.0
5374,1415,54.0
5375,1414,54.0
5376,1418,54.0
5377,1414,54.0
5378,1422,54.0
5379,1422,54.0
5380,1421,54.0
5381,1417,54.0
5382,1419,54.0
5383,1415,54.0
5384,1422,54.0
5385,1424,54.0
5386,1425,54.0
5387,1438,54.0
5388,1472,54.0
5389,1520,54.0
5390,1625,54.0
5391,1742,54.0
5392,1885,54.0
5393,2025,54.0
5394,2161,54.0
5395,2273,54.0
5396,2352,54.0
5397,2387,54.0
5398,2379,54.0
5399,2333,54.0
5400,2257,54.0
5401,2170,54.0
5402,2081,54.0
5403,1996,54.0
5404,1915,54.0
5405,1866,54.0
5406,1833,54.0
5407,1806,54.0
5408,1792,54.0
5409,1776,54.0
5410,1759,54.0
5411,1729,54.0
5412,1707,54.0
5413,1665,54.0
5414,1622,54.0
5415,1587,54.0
5416,1561,54.0
5417,1547,54.0
5418,1535,54.0
5419,1534,54.0
5420,1552,54.0
5421,1557,54.0
5422,1583,54.0
5423,1594,54.0
5424,1612,54.0
5425,1602,54.0
5426,1599,54.0
5427,1591,54.0
5428,1584,54.0
5429,1556,54.0
5430,1534,54.0
5431,1510,54.0
5432,1494,54.0
5433,1477,54.0
5434,1469,54.0
5435,1456,54.0
5436,1451,54.0
5437,1454,54.0
5438,1456,54.0
5439,1449,54.0
5440,1456,54.0
5441,1454,54.0
5442,1456,54.0
5443,1456,54.0
5444,1456,54.0
5445,1459,55.0
5446,1469,55.0
5447,1475,55.0
5448,1477,55.0
5449,1471,55.0
5450,1463,55.0
5451,1455,55.0
5452,1442,55.0
5453,1428,55.0
5454,1424,55.0
5455,1418,55.0
5456,1410,55.0
5457,1402,55.0
5458,1396,55.0
5459,1399,55.0
5460,1421,55.0
5461,1456,55.0
5462,1535,55.0
5463,1651,55.0
5464,1776,55.0
5465,1919,55.0
5466,2105,55.0
5467,2205,55.0
5468,2314,55.0
5469,2378,55.0
5470,2400,55.0
5471,2384,55.0
5472,2338,55.0
5473,2260,55.0
5474,2171,55.0
5475,2078,55.0
5476,1990,55.0
5477,1911,55.0
5478,1859,55.0
5479,1820,55.0
5480,1786,55.0
5481,1766,55.0
5482,1760,55.0
5483,1743,55.0
5484,1718,55.0
5485,1683,55.0
5486,1661,55.0
5487,1626,55.0
5488,1599,55.0
5489,1579,55.0
5490,1566,55.0
5491,1577,55.0
5492,1578,55.0
5493,1589,55.0
5494,1607,55.0
5495,1623,55.0
5496,1638,55.0
5497,1637,55.0
5498,1633,55.0
5499,1617,55.0
5500,1606,55.0
5501,1584,55.0
5502,1553,55.0
5503,1531,55.0
5504,1509,55.0
5505,1486,55.0
5506,1470,55.0
5507,1461,55.0
5508,1450,55.0
5509,1449,55.0
5510,1451,55.0
5511,1450,55.0
5512,1459,55.0
5513,1459,55.0
5514,1467,55.0
5515,1470,55.0
5516,1475,55.0
5517,1483,55.0
5518,1492,55.0
5519,1493,55.0
5520,1505,55.0
5521,1507,55.0
5522,1519,55.0
5523,1520,55.0
5524,1523,55.0
5525,1521,55.0
5526,1522,55.0
5527,1515,55.0
5528,1505,55.0
5529,1497,55.0
5530,1489,55.0
5531,1482,55.0
5532,1473,55.0
5533,1472,55.0
5534,1478,55.0
5535,1508,55.0
5536,1584,55.0
5537,1680,55.0
5538,1813,55.0
5539,1961,55.0
5540,2105,55.0
5541,2229,55.0
5542,2325,55.0
5543,2379,55.0
5544,2384,55.0
5545,2352,56.0
5546,2281,56.0
5547,2189,56.0
5548,2095,56.0
5549,1985,56.0
5550,1895,56.0
5551,1821,56.0
5552,1766,56.0
5553,1725,56.0
5554,1698,56.0
5555,1687,56.0
5556,1680,56.0
5557,1665,56.0
5558,1657,56.0
5559,1639,56.0
5560,1621,56.0
5561,1610,56.0
5562,1600,56.0
5563,1591,56.0
5564,1600,56.0
5565,1609,56.0
5566,1629,56.0
5567,1646,56.0
5568,1665,56.0
5569,1679,56.0
5570,1686,56.0
5571,1677,56.0
5572,1676,56.0
5573,1652,56.0
5574,1646,56.0
5575,1618,56.0
5576,1600,56.0
5577,1577,56.0
5578,1520,56.0
5579,1523,56.0
5580,1516,56.0
5581,1502,56.0
5582,1497,56.0
5583,1488,56.0
5584,1488,56.0
5585,1488,56.0
5586,1487,56.0
5587,1482,56.0
5588,1479,56.0
5589,1482,56.0
5590,1483,56.0
5591,1487,56.0
5592,1488,56.0
5593,1491,56.0
5594,1488,56.0
5595,1485,56.0
5596,1479,56.0
5597,1475,56.0
5598,1463,56.0
5599,1463,56.0
5600,1458,56.0
5601,1456,56.0
5602,1463,56.0
5603,1456,56.0
5604,1474,56.0
5605,1510,56.0
5606,1601,56.0
5607,1692,56.0
5608,1808,56.0
5609,1969,56.0
5610,2128,56.0
5611,2243,56.0
5612,2337,56.0
5613,2383,56.0
5614,2385,56.0
5615,2350,56.0
5616,2288,56.0
5617,2193,56.0
5618,2093,56.0
5619,1983,56.0
5620,1890,56.0
5621,1813,56.0
5622,1763,56.0
5623,1733,56.0
5624,1714,56.0
5625,1709,56.0
5626,1701,56.0
5627,1693,56.0
5628,1679,56.0
5629,1665,56.0
5630,1647,56.0
5631,1625,56.0
5632,1616,56.0
5633,1611,56.0
5634,1614,56.0
5635,1616,56.0
5636,1621,56.0
5637,1636,56.0
5638,1649,56.0
5639,1648,56.0
5640,1650,56.0
5641,1637,56.0
5642,1620,56.0
5643,1607,56.0
5644,1593,56.0
5645,1577,57.0
5646,1552,57.0
5647,1521,57.0
5648,1505,57.0
5649,1488,57.0
5650,1485,57.0
5651,1473,57.0
5652,1468,57.0
5653,1458,57.0
5654,1457,57.0
5655,1457,57.0
5656,1468,57.0
5657,1472,57.0
5658,1478,57.0
5659,1479,57.0
5660,1485,57.0
5661,1488,57.0
5662,1499,57.0
5663,1511,57.0
5664,1515,57.0
5665,1520,57.0
5666,1518,57.0
5667,1520,57.0
5668,1519,57.0
5669,1513,57.0
5670,1511,57.0
5671,1505,57.0
5672,1502,57.0
5673,1495,57.0
5674,1493,57.0
5675,1488,57.0
5676,1487,57.0
5677,1499,57.0
5678,1533,57.0
5679,1608,57.0
5680,1710,57.0
5681,1849,57.0
5682,2006,57.0
5683,2165,57.0
5684,2315,57.0
5685,2434,57.0
5686,2497,57.0
5687,2512,57.0
5688,2481,57.0
5689,2416,57.0
5690,2326,57.0
5691,2215,57.0
5692,2109,57.0
5693,1997,57.0
5694,1915,57.0
5695,1841,57.0
5696,1795,57.0
5697,1767,57.0
5698,1747,57.0
5699,1739,57.0
5700,1730,57.0
5701,1722,57.0
5702,1707,57.0
5703,1683,57.0
5704,1663,57.0
5705,1644,57.0
5706,1631,57.0
5707,1622,57.0
5708,1623,57.0
5709,1634,57.0
5710,1649,57.0
5711,1675,57.0
5712,1701,57.0
5713,1709,57.0
5714,1716,57.0
5715,1714,57.0
5716,1706,57.0
5717,1685,57.0
5718,1664,57.0
5719,1646,57.0
5720,1619,57.0
5721,1600,57.0
5722,1574,57.0
5723,1555,57.0
5724,1551,57.0
5725,1535,57.0
5726,1526,57.0
5727,1520,57.0
5728,1520,57.0
5729,1518,57.0
5730,1520,57.0
5731,1525,57.0
5732,1545,57.0
5733,1552,57.0
5734,1567,57.0
5735,1571,57.0
5736,1571,57.0
5737,1572,57.0
5738,1574,57.0
5739,1578,57.0
5740,1571,57.0
5741,1584,57.0
5742,1583,57.0
5743,1577,57.0
5744,1570,57.0
5745,1563,58.0
5746,1549,58.0
5747,1559,58.0
5748,1530,58.0
5749,1523,58.0
5750,1520,58.0
5751,1521,58.0
5752,1523,58.0
5753,1559,58.0
5754,1627,58.0
5755,1729,58.0
5756,1862,58.0
5757,2013,58.0
5758,2177,58.0
5759,2321,58.0
5760,2434,58.0
5761,2496,58.0
5762,2509,58.0
5763,2477,58.0
5764,2413,58.0
5765,2319,58.0
5766,2209,58.0
5767,2096,58.0
5768,1987,58.0
5769,1901,58.0
5770,1839,58.0
5771,1799,58.0
5772,1777,58.0
5773,1775,58.0
5774,1776,58.0
5775,1773,58.0
5776,1759,58.0
5777,1759,58.0
5778,1728,58.0
5779,1709,58.0
5780,1687,58.0
5781,1679,58.0
5782,1674,58.0
5783,1680,58.0
5784,1701,58.0
5785,1723,58.0
5786,1735,58.0
5787,1751,58.0
5788,1759,58.0
5789,1760,58.0
5790,1749,58.0
5791,1739,58.0
5792,1716,58.0
5793,1699,58.0
5794,1670,58.0
5795,1645,58.0
5796,1616,58.0
5797,1596,58.0
5798,1580,58.0
5799,1563,58.0
5800,1552,58.0
5801,1552,58.0
5802,1558,58.0
5803,1567,58.0
5804,1569,58.0
5805,1574,58.0
5806,1584,58.0
5807,1591,58.0
5808,1600,58.0
5809,1600,58.0
5810,1603,58.0
5811,1599,58.0
5812,1589,58.0
5813,1584,58.0
5814,1579,58.0
5815,1582,58.0
5816,1569,58.0
5817,1564,58.0
5818,1557,58.0
5819,1551,58.0
5820,1546,58.0
5821,1535,58.0
5822,1553,58.0
5823,1590,58.0
5824,1662,58.0
5825,1769,58.0
5826,1901,58.0
5827,2059,58.0
5828,2201,58.0
5829,2344,58.0
5830,2443,58.0
5831,2500,58.0
5832,2511,58.0
5833,2478,58.0
5834,2429,58.0
5835,2321,58.0
5836,2227,58.0
5837,2127,58.0
5838,2017,58.0
5839,1941,58.0
5840,1879,58.0
5841,1842,58.0
5842,1821,58.0
5843,1809,58.0
5844,1807,58.0
5845,1799,59.0
5846,1778,59.0
5847,1762,59.0
5848,1744,59.0
5849,1691,59.0
5850,1719,59.0
5851,1712,59.0
5852,1722,59.0
5853,1739,59.0
5854,1759,59.0
5855,1787,59.0
5856,1802,59.0
5857,1806,59.0
5858,1808,59.0
5859,1799,59.0
5860,1794,59.0
5861,1773,59.0
5862,1747,59.0
5863,1729,59.0
5864,1694,59.0
5865,1668,59.0
5866,1637,59.0
5867,1611,59.0
5868,1585,59.0
5869,1572,59.0
5870,1558,59.0
5871,1552,59.0
5872,1552,59.0
5873,1555,59.0
5874,1562,59.0
5875,1559,59.0
5876,1568,59.0
5877,1568,59.0
5878,1579,59.0
5879,1591,59.0
5880,1600,59.0
5881,1610,59.0
5882,1616,59.0
5883,1610,59.0
5884,1605,59.0
5885,1595,59.0
5886,1584,59.0
5887,1578,59.0
5888,1569,59.0
5889,1557,59.0
5890,1551,59.0
5891,1535,59.0
5892,1531,59.0
5893,1535,59.0
5894,1553,59.0
5895,1591,59.0
5896,1656,59.0
5897,1760,59.0
5898,1891,59.0
5899,2038,59.0
5900,2197,59.0
5901,2343,59.0
5902,2451,59.0
5903,2525,59.0
5904,2539,59.0
5905,2512,59.0
5906,2446,59.0
5907,2350,59.0
5908,2238,59.0
5909,2129,59.0
5910,2027,59.0
5911,1942,59.0
5912,1886,59.0
5913,1842,59.0
5914,1824,59.0
5915,1815,59.0
5916,1808,59.0
5917,1808,59.0
5918,1797,59.0
5919,1782,59.0
5920,1757,59.0
5921,1742,59.0
5922,1717,59.0
5923,1709,59.0
5924,1696,59.0
5925,1699,59.0
5926,1706,59.0
5927,1721,59.0
5928,1731,59.0
5929,1749,59.0
5930,1763,59.0
5931,1773,59.0
5932,1774,59.0
5933,1771,59.0
5934,1753,59.0
5935,1737,59.0
5936,1713,59.0
5937,1686,59.0
5938,1660,59.0
5939,1645,59.0
5940,1625,59.0
5941,1616,59.0
5942,1602,59.0
5943,1589,59.0
5944,1579,59.0
5945,1570,60.0
5946,1564,60.0
5947,1563,60.0
5948,1563,60.0
5949,1578,60.0
5950,1588,60.0
5951,1597,60.0
5952,1601,60.0
5953,1612,60.0
5954,1613,60.0
5955,1619,60.0
5956,1626,60.0
5957,1628,60.0
5958,1629,60.0
5959,1618,60.0
5960,1616,60.0
5961,1610,60.0
5962,1597,60.0
5963,1581,60.0
5964,1571,60.0
5965,1571,60.0
5966,1576,60.0
5967,1600,60.0
5968,1648,60.0
5969,1741,60.0
5970,1851,60.0
5971,1994,60.0
5972,2146,60.0
5973,2288,60.0
5974,2406,60.0
5975,2486,60.0
5976,2523,60.0
5977,2515,60.0
5978,2471,60.0
5979,2395,60.0
5980,2301,60.0
5981,2204,60.0
5982,2106,60.0
5983,2021,60.0
5984,1958,60.0
5985,1924,60.0
5986,1902,60.0
5987,1892,60.0
5988,1885,60.0
5989,1877,60.0
5990,1868,60.0
5991,1851,60.0
5992,1830,60.0
5993,1802,60.0
5994,1773,60.0
5995,1757,60.0
5996,1735,60.0
5997,1725,60.0
5998,1716,60.0
5999,1727,60.0
6000,1734,60.0
6001,1747,60.0
6002,1767,60.0
6003,1767,60.0
6004,1761,60.0
6005,1755,60.0
6006,1743,60.0
6007,1729,60.0
6008,1707,60.0
6009,1690,60.0
6010,1671,60.0
6011,1648,60.0
6012,1630,60.0
6013,1616,60.0
6014,1601,60.0
6015,1594,60.0
6016,1584,60.0
6017,1576,60.0
6018,1569,60.0
6019,1568,60.0
6020,1559,60.0
6021,1559,60.0
6022,1563,60.0
6023,1562,60.0
6024,1578,60.0
6025,1569,60.0
6026,1569,60.0
6027,1573,60.0
6028,1575,60.0
6029,1582,60.0
6030,1584,60.0
6031,1583,60.0
6032,1579,60.0
6033,1568,60.0
6034,1569,60.0
6035,1559,60.0
6036,1551,60.0
6037,1552,60.0
6038,1549,60.0
6039,1552,60.0
6040,1550,60.0
6041,1553,60.0
6042,1572,60.0
6043,1615,60.0
6044,1701,60.0
6045,1826,61.0
6046,1968,61.0
6047,2128,61.0
6048,2267,61.0
6049,2383,61.0
6050,2477,61.0
6051,2518,61.0
6052,2530,61.0
6053,2491,61.0
6054,2407,61.0
6055,2304,61.0
6056,2189,61.0
6057,2086,61.0
6058,1985,61.0
6059,1911,61.0
6060,1858,61.0
6061,1822,61.0
6062,1803,61.0
6063,1803,61.0
6064,1801,61.0
6065,1802,61.0
6066,1783,61.0
6067,1765,61.0
6068,1739,61.0
6069,1714,61.0
6070,1680,61.0
6071,1667,61.0
6072,1656,61.0
6073,1658,61.0
6074,1664,61.0
6075,1680,61.0
6076,1698,61.0
6077,1719,61.0
6078,1739,61.0
6079,1747,61.0
6080,1751,61.0
6081,1746,61.0
6082,1691,61.0
6083,1711,61.0
6084,1680,61.0
6085,1652,61.0
6086,1619,61.0
6087,1599,61.0
6088,1582,61.0
6089,1566,61.0
6090,1552,61.0
6091,1555,61.0
6092,1559,61.0
6093,1561,61.0
6094,1567,61.0
6095,1571,61.0
6096,1581,61.0
6097,1594,61.0
6098,1602,61.0
6099,1609,61.0
6100,1611,61.0
6101,1611,61.0
6102,1616,61.0
6103,1616,61.0
6104,1608,61.0
6105,1601,61.0
6106,1584,61.0
6107,1571,61.0
6108,1562,61.0
6109,1566,61.0
6110,1551,61.0
6111,1552,61.0
6112,1553,61.0
6113,1574,61.0
6114,1609,61.0
6115,1693,61.0
6116,1797,61.0
6117,1935,61.0
6118,2079,61.0
6119,2218,61.0
6120,2331,61.0
6121,2426,61.0
6122,2462,61.0
6123,2461,61.0
6124,2416,61.0
6125,2339,61.0
6126,2255,61.0
6127,2153,61.0
6128,2057,61.0
6129,1974,61.0
6130,1915,61.0
6131,1871,61.0
6132,1840,61.0
6133,1826,61.0
6134,1824,61.0
6135,1811,61.0
6136,1798,61.0
6137,1783,61.0
6138,1755,61.0
6139,1728,61.0
6140,1704,61.0
6141,1685,61.0
6142,1674,61.0
6143,1675,61.0
6144,1679,61.0
6145,1691,62.0
6146,1705,62.0
6147,1730,62.0
6148,1745,62.0
6149,1759,62.0
6150,1756,62.0
6151,1751,62.0
6152,1733,62.0
6153,1714,62.0
6154,1685,62.0
6155,1659,62.0
6156,1630,62.0
6157,1605,62.0
6158,1580,62.0
6159,1555,62.0
6160,1535,62.0
6161,1535,62.0
6162,1545,62.0
6163,1534,62.0
6164,1552,62.0
6165,1563,62.0
6166,1565,62.0
6167,1568,62.0
6168,1567,62.0
6169,1571,62.0
6170,1572,62.0
6171,1565,62.0
6172,1565,62.0
6173,1567,62.0
6174,1565,62.0
6175,1562,62.0
6176,1553,62.0
6177,1552,62.0
6178,1552,62.0
6179,1573,62.0
6180,1600,62.0
6181,1658,62.0
6182,1739,62.0
6183,1859,62.0
6184,1997,62.0
6185,2146,62.0
6186,2277,62.0
6187,2384,62.0
6188,2446,62.0
6189,2470,62.0
6190,2448,62.0
6191,2398,62.0
6192,2322,62.0
6193,2234,62.0
6194,2145,62.0
6195,2063,62.0
6196,1984,62.0
6197,1932,62.0
6198,1893,62.0
6199,1872,62.0
6200,1862,62.0
6201,1858,62.0
6202,1847,62.0
6203,1829,62.0
6204,1803,62.0
6205,1776,62.0
6206,1744,62.0
6207,1718,62.0
6208,1693,62.0
6209,1681,62.0
6210,1683,62.0
6211,1693,62.0
6212,1705,62.0
6213,1718,62.0
6214,1735,62.0
6215,1743,62.0
6216,1746,62.0
6217,1744,62.0
6218,1731,62.0
6219,1716,62.0
6220,1693,62.0
6221,1663,62.0
6222,1626,62.0
6223,1602,62.0
6224,1579,62.0
6225,1559,62.0
6226,1545,62.0
6227,1533,62.0
6228,1527,62.0
6229,1535,62.0
6230,1535,62.0
6231,1552,62.0
6232,1557,62.0
6233,1568,62.0
6234,1567,62.0
6235,1573,62.0
6236,1579,62.0
6237,1582,62.0
6238,1582,62.0
6239,1583,62.0
6240,1582,62.0
6241,1571,62.0
6242,1556,62.0
6243,1551,62.0
6244,1530,62.0
6245,1524,63.0
6246,1523,63.0
6247,1520,63.0
6248,1530,63.0
6249,1552,63.0
6250,1613,63.0
6251,1699,63.0
6252,1811,63.0
6253,1952,63.0
6254,2103,63.0
6255,2251,63.0
6256,2368,63.0
